PayerAccountName,ProductCode,UsageType,RateId,ItemDescription,UsageQuantity,BlendedRate,CostBeforeTax,TotalCost,Tax,SrNo,Tag
Alphasense Inc,AmazonEC2,SpotUsage:t2.xlarge,1719507878,t2.xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #5,202.331945,,11.27,11.27,0,621,Compute - SU
Alphasense Inc,AmazonCloudWatch,DashboardsUsageHour-Basic,1682787774,First 3 Dashboards per month are free.,3,,0,0,0,622,Cloud Monitoring
Alphasense Inc,AmazonCloudWatch,EUW2-TimedStorage-ByteHrs,1682787883,First 5GB-mo per month of logs storage is free.,0.00002934,,0,0,0,623,Cloud Logging
Alphasense Inc,AmazonS3,APS1-TimedStorage-ByteHrs,1686268170,$0.025 per GB - first 50 TB / month of storage used,0.0368604,,0,0,0,624,GC Storage
Alphasense Inc,AWSDataTransfer,EUN1-EU-AWS-In-Bytes,1698932779,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),0.00001188,,0,0,0,625,VM to VM Ingress
Alphasense Inc,AWSQueueService,Requests-FIFO-RBP,1696977837,"First 1,000,000 Amazon SQS Requests per month are free",1000000,,0,0,0,626,Cloud Pub/Sub
Alphasense Inc,AmazonEC2,SpotUsage:m4.2xlarge,1719495468,m4.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,438.808888,,89.7,89.7,0,627,Compute - SU
Alphasense Inc,AmazonCloudFront,Lambda-Edge-Request,1109507362,$6.0E-7  per Request for  in US East (N. Virginia),229,,0,0,0,628,Cloud CDN
Alphasense Inc,AmazonEC2,SpotUsage:c5.4xlarge,1719492387,c5.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #7,2808.352774,,931.18,931.18,0,629,Compute - SU
Alphasense Inc,AWSDataTransfer,EUW2-APS2-AWS-In-Bytes,1698930906,$0.00 per GB - EU (London) data transfer from Asia Pacific (Sydney),6.80E-07,,0,0,0,630,VM to VM Ingress
Alphasense Inc,AmazonEC2,EBSOptimized:c4.4xlarge,1720459683,$0.00 for 2000 Mbps per c4.4xlarge instance-hour (or partial hour),723.458334,,0,0,0,631,Others
Alphasense Inc,AWSDataTransfer,USE1-MES1-AWS-In-Bytes,1698932121,USD0.0 per GB for  in Middle East (Bahrain),0.00098708,,0,0,0,632,VM to VM Ingress
Alphasense Inc,AmazonS3,EUC1-Requests-Tier1,1686353056,"$0.0054 per 1,000 PUT, COPY, POST, or LIST requests",219,,0,0,0,633,GC Storage
Alphasense Inc,AWSDataTransfer,USE2-DataTransfer-Regional-Bytes,1698932432,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,0.00943705,,0,0,0,634,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:p3.2xlarge,1719488541,p3.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #12,0.818333,,0.75,0.75,0,635,Compute - SU
Alphasense Inc,AWSDataTransfer,USE1-APN3-AWS-In-Bytes,1698932207,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Osaka-Local),0.00090977,,0,0,0,636,VM to VM Ingress
Alphasense Inc,AmazonInspector,network-assessments,1717275969,Next 750 instance-assessments,750,,97.5,97.5,0,637,Others
Alphasense Inc,AmazonEC2,BoxUsage:t2.micro,1720454537,$0.0116 per On Demand Linux t2.micro Instance Hour,8377.773055,,97.18,97.18,0,638,Compute - BU
Alphasense Inc,AWSDataTransfer,EUW2-UGE1-AWS-Out-Bytes,1698930940,$0.02 per GB - EU (London) data transfer to AWS GovCloud (US),0.00000223,,0,0,0,639,VM to VM Egress
Alphasense Inc,AWSDataTransfer,EUW2-APS3-AWS-Out-Bytes,1698930925,$0.02 per GB - EU (London) data transfer to Asia Pacific (Mumbai),0.00004565,,0,0,0,640,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:c4.2xlarge,1719500322,c4.2xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #1,1292.532781,,216.95,216.95,0,641,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:m5.4xlarge,1719484929,m5.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,374.496946,,117.9,117.9,0,642,Compute - SU
Alphasense Inc,AWSLambda,Lambda-GB-Second,1636575562,AWS Lambda - Total Compute - US East (Northern Virginia),350811.2125,,5.85,5.85,0,643,Others
Alphasense Inc,AmazonEC2,SpotUsage:t3.large,1719481337,t3.large Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #12,6.777222,,0.18,0.18,0,644,Compute - SU
Alphasense Inc,AmazonDynamoDB,USE1-Streams-Requests,1652657403,$0.00 for 2.5 million DynamoDB Streams read request units for a month (free tier) (US East (N. Virginia)),1,,0,0,0,645,Cloud Firestore
Alphasense Inc,AWSDataTransfer,APS3-APS2-AWS-Out-Bytes,1698931578,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Sydney),0.0000036,,0,0,0,646,VM to VM Egress
Alphasense Inc,AmazonCloudWatch,EUW2-DataProcessing-Bytes,1682787823,First 5GB per month of log data ingested is free.,0.00090898,,0,0,0,647,Cloud Logging
Alphasense Inc,AmazonEC2,SpotUsage:t3.large,1719485624,t3.large Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,78.047778,,1.96,1.96,0,648,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:r4.large,1719498439,r4.large Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #12,708.668336,,29.17,29.17,0,649,Compute - SU
Alphasense Inc,AmazonCloudFront,CA-Requests-Tier2-HTTPS,1109507241,"$0.0100 per 10,000 HTTPS Requests (Canada)",1225185,,1.23,1.23,0,650,Cloud CDN
Alphasense Inc,AmazonWorkSpaces,APS1-AW-HW-3-AutoStop-Usage,610335054,"$0.64/hour-Hourly-Windows licensed-Performance-2vCPU,8GB Memory",109,,69.76,69.76,0,651,Others
Alphasense Inc,AWSDataTransfer,USE1-EUS1-AWS-In-Bytes,1698932201,USD 0 per GB for USE1-EUS1-AWS-In-Bytes in EU (Milan),4.00E-08,,0,0,0,652,VM to VM Ingress
Alphasense Inc,awswaf,Rule,1658911904,Price per Rule,3.92083314,,3.92,3.92,0,653,Others
Alphasense Inc,AWSDataTransfer,EUN1-DataTransfer-Out-Bytes,1698932846,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),0.00576181,,0,0,0,654,Internet Egress
Alphasense Inc,AmazonEC2,SpotUsage:m5.2xlarge,1719482108,m5.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,1680.411111,,345.73,345.73,0,655,Compute - SU
Alphasense Inc,AmazonCloudFront,EU-Requests-Tier1,1109507217,"$0.0090 per 10,000 HTTP Requests",35733,,0.03,0.03,0,656,Cloud CDN
Alphasense Inc,AWSDataTransfer,USE1-EUN1-AWS-In-Bytes,1698932219,USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm),0.02116195,,0,0,0,657,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,APS3-DataTransfer-Regional-Bytes,1698931699,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,0.0001367,,0,0,0,658,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:t3.large,1719481692,t3.large Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #7,5.080556,,0.14,0.14,0,659,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:c3.large,1719492419,c3.large Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #5,3333.793896,,98.02,98.02,0,660,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:c4.large,1719488987,c4.large Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #5,2335.177779,,72.13,72.13,0,661,Compute - SU
Alphasense Inc,AWSDataTransfer,USE1-EUC1-AWS-Out-Bytes,1698932115,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),0.01143302,,0,0,0,662,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:m4.xlarge,1719491816,m4.xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #7,987.649719,,69.9,69.9,0,663,Compute - SU
Alphasense Inc,AmazonSES,Recipients-EC2,1667662990,Cost per recipient of SendEmail or SendRawEmail EC2 USE1,62000,,0,0,0,664,Cloud Pub/Sub
Alphasense Inc,AmazonEC2,APS3-EBS:VolumeUsage.gp2,1720242093,$0.114 per GB-month of General Purpose SSD (gp2) provisioned storage - Asia Pacific (Mumbai),7.98888809,,0.91,0.91,0,665,PD Storage
Alphasense Inc,AmazonCloudWatch,CW:AlarmMonitorUsage,1682788356,$0.10 per alarm metric month (standard resolution) - US East (Northern Virginia),988.7057939,,98.87,98.87,0,666,Cloud Monitoring
Alphasense Inc,AmazonEC2,SpotUsage:t2.2xlarge,1719481729,t2.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,28.201389,,3.32,3.32,0,667,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:g4dn.xlarge,1719507074,g4dn.xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,781.417221,,123.31,123.31,0,668,Compute - SU
Alphasense Inc,AWSDataTransfer,USE1-CAN1-AWS-Out-Bytes,1698932120,$0.02 per GB - US East (Northern Virginia) data transfer to Canada (Central),0.00002493,,0,0,0,669,VM to VM Egress
Alphasense Inc,AWSQueueService,USE2-Requests-Tier1,1696977770,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",74,,0,0,0,670,Cloud Pub/Sub
Alphasense Inc,AmazonCloudFront,ME-Requests-HTTPS-Proxy,1109507230,"$0.0120 per 10,000 Proxy HTTPS Requests (Middle East)",59171,,0.07,0.07,0,671,Cloud CDN
Alphasense Inc,AWSDataTransfer,USE1-USW2-AWS-In-Bytes,1698932248,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon),344.3813252,,0,0,0,672,VM to VM Ingress
Alphasense Inc,AmazonRoute53,HostedZone,1463265140,$0.50 per Hosted Zone for the first 25 Hosted Zones,25,,12.5,12.5,0,673,Cloud DNS
Alphasense Inc,awskms,eu-west-1-KMS-Requests,1698969021,$0.00 per request - Monthly Global Free Tier for KMS requests,279,,0,0,0,674,Others
Alphasense Inc,AWSDataTransfer,USE2-DataTransfer-Out-Bytes,1698932388,$0.000 per GB - first 1 GB of data transferred out per month,0.00748351,,0,0,0,675,Internet Egress
Alphasense Inc,AWSDataTransfer,APS3-SAE1-AWS-In-Bytes,1698931667,$0.00 per GB - Asia Pacific (Mumbai) data transfer from South America (Sao Paulo),0.00000319,,0,0,0,676,VM to VM Ingress
Alphasense Inc,AWSConfig,USE1-ConfigRuleEvaluations,1655132495,"$0.0005 for 500,001 evaluations and more  US East (N.Virginia) region",335615,,167.81,167.81,0,677,Cloud Asset Inventory
Alphasense Inc,AWSQueueService,EU-Requests-Tier1,1696977767,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",81,,0,0,0,678,Cloud Pub/Sub
Alphasense Inc,AWSDataTransfer,USE1-CloudFront-In-Bytes,1698932117,$0.00 per GB data transfer in to US East (Northern Virginia) from CloudFront,6009.906946,,0,0,0,679,VM to VM Ingress
Alphasense Inc,AmazonEC2,EBSOptimized:c4.2xlarge,1720461865,$0.00 for 1000 Mbps per c4.2xlarge instance-hour (or partial hour),1438,,0,0,0,680,Others
Alphasense Inc,AmazonCloudFront,US-DataTransfer-Out-Bytes,1109507276,$0.085 per GB - first 10 TB / month data transfer out,3020.48857,,256.74,256.74,0,681,Cloud CDN
Alphasense Inc,AmazonECS,USE1-Fargate-vCPU-Hours:perCPU,950600780,AWS Fargate - vCPU - US East (N.Virginia),1511.791287,,61.2,61.2,0,682,Others
Alphasense Inc,AmazonEC2,SpotUsage:m4.xlarge,1719499654,m4.xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #6,1002.424721,,73.91,73.91,0,683,Compute - SU
Alphasense Inc,AWSDataTransfer,USE2-CAN1-AWS-In-Bytes,1698932387,$0.00 per GB - US East (Ohio) data transfer from Canada (Central),4.00E-08,,0,0,0,684,VM to VM Ingress
Alphasense Inc,AmazonCloudFront,AP-Requests-Tier1,1109507261,"$0.0090 per 10,000 HTTP Requests",1472,,0,0,0,685,Cloud CDN
Alphasense Inc,AmazonES,ESInstance:c4.large,1651964135,$0.148 per c4.large.elasticsearch instance hour (or partial hour),683,,101.08,101.08,0,686,Elasticsearch
Alphasense Inc,AWSDataTransfer,EU-USE2-AWS-Out-Bytes,1698931126,$0.02 per GB - EU (Ireland) data transfer to US East (Ohio),0.00002723,,0,0,0,687,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:c4.8xlarge,1719503920,c4.8xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #1,184.743888,,105.1,105.1,0,688,Compute - SU
Alphasense Inc,AWSDataTransfer,USE1-APS2-AWS-In-Bytes,1698932253,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Sydney),29.44211281,,0,0,0,689,VM to VM Ingress
Alphasense Inc,AmazonEC2,BoxUsage:m3.large,1720463910,$0.133 per On Demand Linux m3.large Instance Hour,2148.680833,,285.77,285.77,0,690,Compute - BU
Alphasense Inc,AmazonS3,USW2-Requests-Tier1,1686268702,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",328763,,1.64,1.64,0,691,GC Storage
Alphasense Inc,AmazonS3,USW2-TimedStorage-SIA-ByteHrs,1686268801,$0.0125 per GB-Month of storage used in Standard-Infrequent Access,58477.41565,,730.97,730.97,0,692,GC Storage
Alphasense Inc,AWSDataTransfer,EUW2-EUC1-AWS-In-Bytes,1698930814,$0.00 per GB - EU (London) data transfer from EU (Germany),0.00009252,,0,0,0,693,VM to VM Ingress
Alphasense Inc,AmazonRoute53,Intra-AWS-DNS-Queries,1463265127,Queries to Alias records are free of charge,16013291,,0,0,0,694,Cloud DNS
Alphasense Inc,AmazonEC2,EBS:VolumeIOUsage,1720464290,$0.05 per 1 million I/O requests - US East (Northern Virginia),3982855665,,199.14,199.14,0,695,PD Storage
Alphasense Inc,AmazonEC2,SpotUsage:m5.4xlarge,1719492393,m5.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,179.625008,,57.79,57.79,0,696,Compute - SU
Alphasense Inc,AmazonEC2,EBSOptimized:r5.xlarge,1720463313,$0.00 for 850 Mbps per r5.xlarge instance-hour (or partial hour),2753.62,,0,0,0,697,Others
Alphasense Inc,AWSDataTransfer,EUW2-USW1-AWS-In-Bytes,1698930935,$0.00 per GB - EU (London) data transfer from US West (Northern California),0.00001819,,0,0,0,698,VM to VM Ingress
Alphasense Inc,AmazonEC2,EUW2-EBS:VolumeUsage.gp2,1720336698,$0.116 per GB-month of General Purpose SSD (gp2) provisioned storage - EU (London),23.95555316,,2.78,2.78,0,699,PD Storage
Alphasense Inc,AmazonWorkSpaces,APS1-AW-HW-1-AutoStop-User,610335017,"$14/month-Hourly-Windows licensed-Standard-2vCPU,4GB Memory,80GB Root,50GB User",1.14017572,,15.96,15.96,0,700,Others
Alphasense Inc,AmazonCloudFront,IN-Requests-Tier1,1109507372,"$0.0090 per 10,000 HTTP Requests (India)",1193,,0,0,0,701,Cloud CDN
Alphasense Inc,AmazonCloudFront,ME-Requests-Tier2-HTTPS,1109507233,"$0.0120 per 10,000 HTTPS Requests",93093,,0.11,0.11,0,702,Cloud CDN
Alphasense Inc,AWSDataTransfer,EUW2-CloudFront-Out-Bytes,1698930902,$0.00 per GB data transfer out of EU (London) to CloudFront,0.00008778,,0,0,0,703,VM to VM Egress
